date,open,high,low,close,volume,is_anomaly,ticker
2024-05-31,9.0,9.0,9.0,9.0,36519,False,LSEFSL
2024-06-03,8.0,8.0,8.0,8.0,689,False,LSEFSL
2024-06-04,7.0,7.0,7.0,7.12,184,True,LSEFSL
2024-06-05,6.12,6.99,6.12,6.12,146898,False,LSEFSL
2024-06-06,5.2,5.39,5.12,5.18,72022,False,LSEFSL
2024-06-07,5.1,5.98,4.2,5.02,14812,False,LSEFSL
2024-06-10,5.48,5.48,4.25,4.32,154502,False,LSEFSL
2024-06-11,4.15,4.45,4.03,4.18,139510,False,LSEFSL
2024-06-12,4.38,4.93,4.05,4.22,637961,False,LSEFSL
2024-06-13,4.49,4.98,4.04,4.21,52688,False,LSEFSL
2024-06-14,4.48,4.49,4.15,4.24,55860,False,LSEFSL
2024-06-20,4.35,4.35,4.0,4.08,63494,False,LSEFSL
2024-06-21,4.1,4.19,4.0,4.02,149942,False,LSEFSL
2024-06-24,4.2,4.2,3.75,3.75,62987,False,LSEFSL
2024-06-25,3.78,4.08,3.54,3.57,71763,False,LSEFSL
2024-06-26,3.74,4.5,3.5,3.52,28106,False,LSEFSL
2024-06-27,3.69,4.12,3.41,3.66,209662,False,LSEFSL
2024-06-28,3.93,3.93,3.36,3.42,204998,False,LSEFSL
2024-07-01,3.27,4.42,3.1,4.42,1509410,False,LSEFSL
2024-07-02,5.25,5.42,4.5,5.42,1083495,False,LSEFSL
2024-07-03,6.14,6.42,5.7,6.42,786038,False,LSEFSL
2024-07-04,6.66,7.42,6.51,7.42,148856,False,LSEFSL
2024-07-05,8.42,8.42,6.42,6.42,1496613,False,LSEFSL
2024-07-08,5.65,6.99,5.6,6.57,1034880,False,LSEFSL
2024-07-09,6.8,6.8,6.25,6.25,227350,False,LSEFSL
2024-07-10,6.44,6.44,5.55,5.64,238561,False,LSEFSL
2024-07-11,5.86,5.99,5.05,5.11,101718,False,LSEFSL
2024-07-12,5.47,5.47,4.11,4.52,329993,False,LSEFSL
2024-07-15,4.28,4.97,4.28,4.35,38821,False,LSEFSL
2024-07-18,3.87,4.34,3.87,4.23,39138,False,LSEFSL
2024-07-19,4.48,4.48,4.02,4.25,7854,False,LSEFSL
2024-07-22,4.48,4.48,4.06,4.24,2990,False,LSEFSL
2024-07-23,4.39,4.39,4.0,4.04,30673,False,LSEFSL
2024-07-24,4.04,4.28,4.0,4.1,22374,False,LSEFSL
2024-07-25,4.48,4.48,3.91,4.0,86786,False,LSEFSL
2024-07-26,4.01,4.7,3.8,3.96,157181,False,LSEFSL
2024-07-29,3.98,4.18,3.85,4.05,94711,False,LSEFSL
2024-07-30,4.02,4.1,3.75,3.8,412828,False,LSEFSL
2024-07-31,3.75,4.55,3.75,4.23,425377,False,LSEFSL
2024-08-01,4.06,4.24,3.96,4.05,141103,False,LSEFSL
2024-08-02,4.1,4.18,4.0,4.04,72812,False,LSEFSL
2024-08-05,4.0,4.15,3.95,4.05,42721,False,LSEFSL
2024-08-06,4.01,4.25,4.0,4.17,18088,False,LSEFSL
2024-08-07,4.24,4.65,4.15,4.26,93107,False,LSEFSL
2024-08-08,4.3,4.4,4.05,4.05,39685,False,LSEFSL
2024-08-09,4.35,4.41,4.07,4.17,129546,False,LSEFSL
2024-08-12,4.34,4.34,4.03,4.19,5562,False,LSEFSL
2024-08-13,4.27,4.27,4.08,4.1,10120,False,LSEFSL
2024-08-15,4.02,4.12,4.01,4.01,7123,False,LSEFSL
2024-08-16,4.25,4.38,4.0,4.03,4448,False,LSEFSL
2024-08-19,4.19,4.2,4.0,4.02,48029,False,LSEFSL
2024-08-20,4.03,4.03,4.0,4.0,10990,False,LSEFSL
2024-08-21,4.15,4.15,4.0,4.01,11537,False,LSEFSL
2024-08-22,4.14,4.55,4.02,4.34,61037,False,LSEFSL
2024-08-23,4.64,4.64,4.11,4.15,26750,False,LSEFSL
2024-08-26,4.48,4.48,4.16,4.16,6537,False,LSEFSL
2024-08-27,4.55,4.55,4.11,4.21,8071,False,LSEFSL
2024-08-28,4.39,4.43,4.0,4.02,27791,False,LSEFSL
2024-08-29,4.18,4.48,4.1,4.12,15341,False,LSEFSL
2024-08-30,4.28,4.59,4.06,4.35,69205,False,LSEFSL
2024-09-02,4.69,4.69,4.06,4.15,840,False,LSEFSL
2024-09-03,4.24,4.48,4.17,4.33,10702,False,LSEFSL
2024-09-04,4.34,4.55,4.2,4.31,68429,False,LSEFSL
2024-09-05,4.44,4.98,4.41,4.6,212928,False,LSEFSL
2024-09-06,4.77,5.08,4.04,4.55,178861,False,LSEFSL
2024-09-09,4.88,5.25,4.51,5.25,147434,False,LSEFSL
2024-09-10,5.09,5.43,5.0,5.0,28817,False,LSEFSL
2024-09-11,4.99,4.99,4.6,4.74,50047,False,LSEFSL
2024-09-12,5.15,5.15,4.8,4.81,6501,False,LSEFSL
2024-09-13,4.99,5.0,4.72,4.72,1045,False,LSEFSL
2024-09-16,4.99,5.2,4.71,4.99,124168,False,LSEFSL
2024-09-18,5.0,5.14,4.5,4.6,23047,False,LSEFSL
2024-09-19,4.89,4.89,4.44,4.47,3247,False,LSEFSL
2024-09-20,4.55,5.13,4.21,4.22,1425,False,LSEFSL
2024-09-23,4.28,4.38,4.1,4.11,4036,False,LSEFSL
2024-09-24,4.2,4.58,4.2,4.5,23765,False,LSEFSL
2024-09-25,4.63,4.63,4.35,4.36,1470,False,LSEFSL
2024-09-26,4.53,4.53,4.17,4.21,2012,False,LSEFSL
2024-09-27,4.45,4.8,4.24,4.25,5819,False,LSEFSL
2024-09-30,4.86,4.86,4.48,4.25,302,True,LSEFSL
2024-10-01,4.48,4.48,4.34,4.35,1111,False,LSEFSL
2024-10-02,4.49,4.49,4.03,4.03,92097,False,LSEFSL
2024-10-03,4.25,4.3,3.81,3.91,31806,False,LSEFSL
2024-10-04,4.01,4.73,3.92,4.53,42319,False,LSEFSL
2024-10-07,4.64,4.68,4.25,4.25,8361,False,LSEFSL
2024-10-08,4.49,4.49,4.21,4.25,167,False,LSEFSL
2024-10-09,4.48,4.48,4.2,4.4,41291,False,LSEFSL
2024-10-10,4.3,4.85,4.3,4.31,7773,False,LSEFSL
2024-10-11,4.35,4.49,4.21,4.25,5406,False,LSEFSL
2024-10-14,4.21,4.21,4.04,4.2,4741,False,LSEFSL
2024-10-15,4.15,4.5,4.02,4.2,7667,False,LSEFSL
2024-10-16,4.45,4.45,4.06,4.06,5010,False,LSEFSL
2024-10-17,4.35,4.35,4.35,4.35,550,False,LSEFSL
2024-10-18,4.1,4.48,4.1,4.15,20459,False,LSEFSL
2024-10-21,4.4,4.4,3.8,4.13,97441,False,LSEFSL
2024-10-22,4.12,4.13,4.12,4.13,9900,False,LSEFSL
2024-10-23,4.13,4.3,4.05,4.11,851,False,LSEFSL
2024-10-24,4.48,4.48,4.02,4.02,754,False,LSEFSL
2024-10-25,4.25,4.25,4.0,4.0,70131,False,LSEFSL
2024-10-28,4.6,4.6,4.05,4.17,5237,False,LSEFSL
2024-10-29,4.1,4.38,4.1,4.3,50886,False,LSEFSL
2024-10-30,4.25,4.25,4.25,4.25,6364,False,LSEFSL
2024-10-31,4.25,4.25,4.25,4.25,18201,False,LSEFSL
2024-11-01,4.25,4.35,4.01,4.02,2296,False,LSEFSL
2024-11-04,4.05,4.68,4.05,4.5,52064,False,LSEFSL
2024-11-05,4.65,4.9,4.53,4.88,177748,False,LSEFSL
2024-11-06,4.97,5.32,4.8,5.03,130126,False,LSEFSL
2024-11-07,5.03,5.22,5.01,5.14,49224,False,LSEFSL
2024-11-08,5.29,5.74,5.29,5.53,166670,False,LSEFSL
2024-11-11,5.35,5.99,4.95,5.75,109590,False,LSEFSL
2024-11-12,5.94,5.94,5.66,5.7,11154,False,LSEFSL
2024-11-13,5.62,5.75,5.35,5.47,86224,False,LSEFSL
2024-11-14,5.7,5.87,5.41,5.5,52100,False,LSEFSL
2024-11-15,4.81,6.49,4.81,5.88,75349,False,LSEFSL
2024-11-18,5.8,5.95,5.06,5.6,40068,False,LSEFSL
2024-11-19,5.54,6.6,5.54,6.6,447815,False,LSEFSL
2024-11-20,7.6,7.6,7.6,7.6,430486,False,LSEFSL
2024-11-21,7.9,8.6,7.3,8.6,1001689,False,LSEFSL
2024-11-22,9.6,9.6,8.6,9.6,671700,False,LSEFSL
2024-11-25,9.62,9.99,8.6,9.65,384790,False,LSEFSL
2024-11-26,9.4,9.6,8.65,8.65,173440,False,LSEFSL
2024-11-27,8.65,9.0,7.8,8.13,149498,False,LSEFSL
2024-11-28,8.8,8.8,7.45,7.88,86076,False,LSEFSL
2024-11-29,7.5,7.99,7.45,7.96,22431,False,LSEFSL
2024-12-02,7.9,8.2,7.5,7.69,138168,False,LSEFSL
2024-12-03,7.8,8.2,7.1,8.13,447258,False,LSEFSL
2024-12-04,8.09,8.09,7.3,7.34,173997,False,LSEFSL
2024-12-05,7.37,8.34,7.36,8.34,437340,False,LSEFSL
2024-12-06,9.34,9.34,9.34,9.34,54099,False,LSEFSL
2024-12-09,10.34,10.34,10.34,10.34,318596,False,LSEFSL
2024-12-10,10.7,11.37,10.0,11.37,239069,False,LSEFSL
2024-12-11,12.51,12.51,12.1,12.51,104087,False,LSEFSL
2024-12-12,13.76,13.76,13.76,13.76,10162,False,LSEFSL
2024-12-13,15.14,15.14,15.0,15.14,82495,False,LSEFSL
2024-12-16,16.65,16.65,13.63,16.65,222017,False,LSEFSL
2024-12-17,17.7,18.32,17.01,18.32,118630,False,LSEFSL
2024-12-18,20.15,20.15,19.16,20.07,120907,False,LSEFSL
2024-12-19,20.15,20.15,18.06,18.06,284554,False,LSEFSL
2024-12-20,16.25,19.38,16.25,16.25,240209,False,LSEFSL
2024-12-23,15.32,16.8,14.63,15.13,80302,False,LSEFSL
2024-12-24,15.83,15.83,14.25,14.73,17216,False,LSEFSL
2024-12-26,14.5,14.5,13.26,13.99,17212,False,LSEFSL
2024-12-27,13.9,13.99,12.87,12.97,8868,False,LSEFSL
2024-12-30,13.99,14.27,12.81,14.27,34215,False,LSEFSL
2024-12-31,15.7,15.7,15.69,15.7,52714,False,LSEFSL
2025-01-01,16.89,17.27,15.75,16.25,128648,False,LSEFSL
2025-01-02,17.0,17.0,15.25,16.13,34853,False,LSEFSL
2025-01-03,16.96,17.2,15.35,15.38,25848,False,LSEFSL
2025-01-06,15.98,15.98,14.0,14.54,13900,False,LSEFSL
2025-01-07,15.45,15.45,13.45,14.87,3327,False,LSEFSL
2025-01-08,15.35,15.35,13.99,14.01,56254,False,LSEFSL
2025-01-09,13.04,14.95,13.04,14.24,5102,False,LSEFSL
2025-01-10,13.51,15.66,13.51,15.66,29146,False,LSEFSL
2025-01-13,16.8,17.23,14.89,16.35,168523,False,LSEFSL
2025-01-14,16.45,17.1,15.0,15.9,34275,False,LSEFSL
2025-01-15,16.97,17.49,16.0,17.49,124559,False,LSEFSL
2025-01-16,19.24,19.24,18.6,19.23,124423,False,LSEFSL
2025-01-17,19.79,21.11,17.31,20.88,55719,False,LSEFSL
2025-01-20,19.11,21.95,19.11,19.44,41573,False,LSEFSL
2025-01-21,19.49,20.46,18.52,20.06,37875,False,LSEFSL
2025-01-22,20.1,21.0,19.25,19.27,43992,False,LSEFSL
2025-01-23,20.93,20.93,18.21,19.82,4112,False,LSEFSL
2025-01-24,20.72,20.72,18.0,19.47,7588,False,LSEFSL
2025-01-27,19.67,21.09,17.52,17.82,250529,False,LSEFSL
2025-01-28,18.4,18.87,16.25,18.0,62839,False,LSEFSL
2025-01-29,18.01,19.74,18.01,18.33,30515,False,LSEFSL
2025-01-30,18.99,18.99,17.53,18.62,4972,False,LSEFSL
2025-01-31,19.48,19.73,17.5,18.83,13247,False,LSEFSL
2025-02-03,18.99,19.0,17.82,18.2,3408,False,LSEFSL
2025-02-04,18.99,19.4,16.62,17.5,10412,False,LSEFSL
2025-02-06,18.85,18.85,16.63,16.73,17179,False,LSEFSL
2025-02-07,18.19,18.19,17.0,17.35,507,False,LSEFSL
2025-02-10,17.9,17.9,16.04,17.01,2425,False,LSEFSL
2025-02-11,17.5,17.5,16.51,16.68,882,False,LSEFSL
2025-02-12,17.35,17.35,16.2,16.55,4263,False,LSEFSL
2025-02-13,17.0,17.0,16.0,16.02,14571,False,LSEFSL
2025-02-14,16.97,17.49,15.05,15.61,47378,False,LSEFSL
2025-02-17,15.02,16.79,15.01,15.57,21799,False,LSEFSL
2025-02-18,16.6,16.6,14.46,15.0,44834,False,LSEFSL
2025-02-19,15.69,15.69,14.99,15.02,12526,False,LSEFSL
2025-02-20,15.7,16.52,15.65,16.5,198862,False,LSEFSL
2025-02-21,16.49,17.75,15.5,16.73,48364,False,LSEFSL
2025-02-24,16.63,16.63,15.75,16.03,15926,False,LSEFSL
2025-02-25,16.69,17.63,16.47,16.83,83902,False,LSEFSL
2025-02-26,17.76,17.76,15.51,15.79,30378,False,LSEFSL
2025-02-27,16.0,16.87,15.95,16.0,12501,False,LSEFSL
2025-02-28,15.54,16.89,15.0,15.19,22718,False,LSEFSL
2025-03-03,15.3,15.3,13.73,13.76,26297,False,LSEFSL
2025-03-04,15.14,15.14,14.2,15.14,114206,False,LSEFSL
2025-03-05,16.0,16.49,15.1,16.4,86481,False,LSEFSL
2025-03-06,16.95,18.04,16.01,18.0,38365,False,LSEFSL
2025-03-07,18.0,18.99,17.01,17.01,15730,False,LSEFSL
2025-03-10,17.78,17.79,16.75,17.1,8205,False,LSEFSL
2025-03-11,17.78,17.78,16.03,17.03,4253,False,LSEFSL
2025-03-12,17.49,18.73,17.49,18.73,30502,False,LSEFSL
2025-03-13,19.99,20.6,18.81,18.85,75682,False,LSEFSL
2025-03-14,19.25,19.97,17.11,18.0,17181,False,LSEFSL
2025-03-17,18.97,18.97,17.65,17.65,2672,False,LSEFSL
2025-03-18,17.49,19.42,17.32,18.52,10953,False,LSEFSL
2025-03-19,19.33,19.39,17.01,17.15,15335,False,LSEFSL
2025-03-20,17.9,18.37,17.55,17.99,9141,False,LSEFSL
2025-03-21,16.51,18.97,16.51,17.99,444,False,LSEFSL
2025-03-24,19.0,19.0,17.02,17.04,2611,False,LSEFSL
2025-03-25,17.04,18.03,17.04,17.14,2557,False,LSEFSL
2025-03-26,17.99,18.85,17.03,17.63,20865,False,LSEFSL
2025-03-27,18.49,18.49,17.0,17.0,1079,False,LSEFSL
2025-04-03,17.4,18.7,17.4,18.7,18077,False,LSEFSL
2025-04-04,20.0,20.57,17.3,18.49,12310,False,LSEFSL
2025-04-07,17.0,20.34,17.0,19.83,6596,False,LSEFSL
2025-04-08,20.0,21.7,19.01,19.53,24948,False,LSEFSL
2025-04-09,19.65,20.5,19.5,19.66,7801,False,LSEFSL
2025-04-10,20.99,20.99,18.78,19.01,12307,False,LSEFSL
2025-04-11,20.3,20.91,19.0,19.37,2166,False,LSEFSL
2025-04-14,21.0,21.0,19.1,19.5,3565,False,LSEFSL
2025-04-15,20.4,20.4,18.87,19.42,1533,False,LSEFSL
2025-04-16,19.5,19.89,18.61,19.02,688,False,LSEFSL
2025-04-17,20.9,20.92,20.9,19.02,300,True,LSEFSL
2025-04-18,20.88,20.88,17.25,19.35,1317,False,LSEFSL
2025-04-21,19.55,20.3,19.0,19.0,2174,False,LSEFSL
2025-04-22,19.92,20.9,18.0,20.87,68882,False,LSEFSL
2025-04-23,22.95,22.96,18.78,21.77,17121,False,LSEFSL
2025-04-24,20.25,22.99,20.06,21.14,5672,False,LSEFSL
2025-04-25,19.65,23.0,19.04,22.25,6832,False,LSEFSL
2025-04-28,22.98,23.9,20.03,20.03,15447,False,LSEFSL
2025-04-29,19.0,21.6,19.0,19.49,3800,False,LSEFSL
2025-04-30,20.5,20.5,20.0,19.49,242,True,LSEFSL
2025-05-02,20.8,20.8,19.0,19.07,5782,False,LSEFSL
2025-05-05,20.85,20.85,18.8,19.06,4261,False,LSEFSL
2025-05-06,20.83,20.83,19.45,19.61,2278,False,LSEFSL
2025-05-07,20.75,20.75,20.75,19.61,1,True,LSEFSL
2025-05-08,21.0,21.0,19.48,19.61,1302,False,LSEFSL
2025-05-09,17.75,20.0,17.75,19.03,3864,False,LSEFSL
2025-05-12,20.89,20.89,19.12,19.32,8622,False,LSEFSL
2025-05-13,20.11,20.29,19.0,19.99,18106,False,LSEFSL
2025-05-14,20.95,21.99,20.95,21.99,70233,False,LSEFSL
2025-05-15,23.3,24.19,23.29,24.19,8287,False,LSEFSL
2025-05-16,24.3,26.61,24.3,26.61,6106,False,LSEFSL
2025-05-19,26.99,29.27,26.99,29.2,11450,False,LSEFSL
2025-05-20,29.77,31.98,28.12,30.05,6786,False,LSEFSL
2025-05-21,31.97,31.97,27.06,29.52,1046,False,LSEFSL
2025-05-22,29.38,29.38,26.57,26.57,3717,False,LSEFSL
2025-05-23,26.99,29.23,26.99,28.91,1804,False,LSEFSL
2025-05-26,29.33,31.75,28.0,31.08,5583,False,LSEFSL
2025-05-27,28.0,30.99,28.0,28.03,3453,False,LSEFSL
2025-05-29,30.47,30.47,29.0,28.03,398,True,LSEFSL
2025-05-30,30.3,30.83,29.0,29.68,2564,False,LSEFSL
2025-06-02,31.55,32.65,31.55,32.6,6811,False,LSEFSL
2025-06-03,32.0,32.0,30.0,32.6,833,True,LSEFSL
2025-06-04,32.99,33.99,29.34,29.39,525,False,LSEFSL
2025-06-05,31.97,32.33,29.51,30.71,8818,False,LSEFSL
2025-06-10,33.77,33.77,32.0,32.33,1909,False,LSEFSL
2025-06-11,34.5,35.56,31.01,35.51,12408,False,LSEFSL
2025-06-12,38.97,39.06,38.05,39.06,11757,False,LSEFSL
2025-06-13,42.97,42.97,41.0,42.97,31125,False,LSEFSL
2025-06-16,44.0,46.0,38.67,40.6,43338,False,LSEFSL
2025-06-17,43.2,43.2,36.54,36.76,35436,False,LSEFSL
2025-06-18,37.0,37.0,33.08,34.38,43622,False,LSEFSL
2025-06-19,37.49,37.49,31.16,33.04,7056,False,LSEFSL
2025-06-20,35.9,36.34,30.6,35.96,2723,False,LSEFSL
2025-06-23,32.59,35.79,32.36,32.36,493419,False,LSEFSL
2025-06-24,35.29,35.3,31.51,32.86,120436,False,LSEFSL
2025-06-25,33.88,33.88,29.69,32.95,112185,False,LSEFSL
2025-06-26,33.59,33.64,29.79,32.16,2392,False,LSEFSL
2025-06-27,32.79,35.38,31.06,32.9,14500,False,LSEFSL
2025-06-30,33.02,36.18,29.65,34.92,14137,False,LSEFSL
2025-07-01,35.49,35.49,32.43,33.12,6360,False,LSEFSL
2025-07-02,32.5,33.98,31.0,32.93,1472,False,LSEFSL
2025-07-03,32.95,34.9,32.93,34.78,3117,False,LSEFSL
2025-07-04,35.87,35.89,31.9,34.78,419,False,LSEFSL
2025-07-07,35.99,35.99,32.06,34.78,303,False,LSEFSL
2025-07-08,34.56,34.98,31.56,33.94,757,False,LSEFSL
2025-07-09,33.94,33.94,33.94,33.94,340,False,LSEFSL
2025-07-10,35.97,35.97,30.6,30.73,3585,False,LSEFSL
2025-07-11,32.75,33.47,31.5,31.51,2986,False,LSEFSL
2025-07-14,31.49,31.49,28.36,28.48,13762,False,LSEFSL
2025-07-15,30.7,31.33,27.0,27.91,15284,False,LSEFSL
2025-07-16,27.0,27.0,27.0,27.91,17,True,LSEFSL
2025-07-17,27.25,28.0,26.04,26.1,5771,False,LSEFSL
2025-07-18,26.55,26.55,23.5,24.64,3640,False,LSEFSL
2025-07-21,24.64,27.1,24.64,27.1,5813,False,LSEFSL
2025-07-22,27.3,28.19,25.0,26.0,11936,False,LSEFSL
2025-07-23,24.6,26.0,23.8,25.21,694,False,LSEFSL
2025-07-24,23.85,23.85,23.85,23.85,1500,False,LSEFSL
2025-07-25,25.95,26.24,24.16,26.07,17522,False,LSEFSL
2025-07-28,23.5,25.45,23.46,24.03,3902,False,LSEFSL
2025-07-29,24.12,26.39,23.79,24.82,878,False,LSEFSL
2025-07-30,22.55,25.9,22.55,25.3,532,False,LSEFSL
2025-07-31,26.54,26.54,23.39,23.41,672,False,LSEFSL
2025-08-01,25.63,25.63,23.25,23.41,327,False,LSEFSL
2025-08-04,24.5,24.5,23.29,24.08,1586,False,LSEFSL
2025-08-05,25.49,26.49,24.56,25.5,3844,False,LSEFSL
2025-08-06,24.0,26.42,23.82,25.44,4622,False,LSEFSL
2025-08-07,26.1,26.1,24.5,24.51,774,False,LSEFSL
2025-08-08,24.05,25.99,22.59,22.93,3006,False,LSEFSL
2025-08-11,24.96,24.96,22.36,22.95,2589,False,LSEFSL
2025-08-12,23.2,24.9,23.2,24.07,894,False,LSEFSL
2025-08-13,26.4,26.42,23.25,25.92,1470,False,LSEFSL
2025-08-15,24.51,26.79,24.51,25.17,731,False,LSEFSL
2025-08-18,25.88,25.88,23.77,24.95,1986,False,LSEFSL
2025-08-19,26.36,26.5,24.59,26.0,1636,False,LSEFSL
2025-08-20,26.39,26.39,25.0,25.69,565,False,LSEFSL
2025-08-21,26.46,26.59,24.69,25.69,499,False,LSEFSL
2025-08-22,26.14,26.15,23.5,24.72,672,False,LSEFSL
2025-08-25,26.0,26.0,24.12,24.72,380,False,LSEFSL
2025-08-26,24.31,25.98,24.1,24.72,391,False,LSEFSL
2025-08-27,25.56,25.59,24.1,24.44,3540,False,LSEFSL
2025-08-28,24.31,25.0,24.2,24.44,140,False,LSEFSL
2025-08-29,23.25,26.79,23.25,23.29,2328,False,LSEFSL
2025-09-01,25.5,25.5,24.11,24.56,583,False,LSEFSL
2025-09-02,26.54,26.54,22.86,24.13,652,False,LSEFSL
2025-09-03,25.0,25.2,24.23,24.13,83,True,LSEFSL
2025-09-04,24.5,25.25,24.26,24.13,272,True,LSEFSL
2025-09-08,24.25,26.0,24.25,25.4,6204,False,LSEFSL
2025-09-09,25.0,25.76,25.0,25.0,5116,False,LSEFSL
2025-09-10,24.52,25.0,24.5,24.84,1402,False,LSEFSL
2025-09-11,24.55,25.75,24.55,24.84,137,False,LSEFSL
2025-09-12,24.66,27.2,24.61,24.73,776,False,LSEFSL
2025-09-15,25.0,25.28,24.56,24.7,1949,False,LSEFSL
2025-09-16,24.99,25.5,24.26,24.41,6731,False,LSEFSL
2025-09-17,26.5,26.5,24.5,25.0,20967,False,LSEFSL
2025-09-18,25.0,26.38,24.71,26.37,11513,False,LSEFSL
2025-09-19,25.0,25.0,24.18,24.97,6383,False,LSEFSL
2025-09-22,24.99,24.99,24.99,24.97,10,True,LSEFSL
2025-09-23,26.0,26.0,23.51,25.6,1863,False,LSEFSL
2025-09-24,24.0,25.82,24.0,25.6,1635,False,LSEFSL
2025-09-25,26.0,26.0,23.55,25.6,1350,False,LSEFSL
2025-09-26,27.24,27.24,23.11,24.11,15728,False,LSEFSL
2025-09-30,24.3,24.98,24.2,24.31,1786,False,LSEFSL
2025-10-01,25.53,25.53,24.5,24.31,56,True,LSEFSL
2025-10-02,25.44,25.44,24.0,24.7,13211,False,LSEFSL
2025-10-03,25.98,27.17,23.0,27.17,30131,False,LSEFSL
2025-10-06,26.99,26.99,24.5,24.55,25699,False,LSEFSL
2025-10-07,24.56,26.49,24.0,24.21,6552,False,LSEFSL
2025-10-08,23.75,25.0,22.1,24.0,11655,False,LSEFSL
2025-10-09,22.5,24.0,22.22,22.83,12132,False,LSEFSL
2025-10-10,22.99,23.94,22.61,23.91,13240,False,LSEFSL
2025-10-13,23.92,23.92,22.38,22.46,3649,False,LSEFSL
2025-10-14,22.5,24.68,22.1,23.95,14195,False,LSEFSL
2025-10-15,23.25,23.44,21.56,21.6,127089,False,LSEFSL
2025-10-16,21.9,21.9,19.8,20.11,33608,False,LSEFSL
2025-10-17,20.12,21.75,18.1,20.0,138836,False,LSEFSL
2025-10-20,18.5,21.5,18.5,20.0,17124,False,LSEFSL
2025-10-21,21.0,21.0,19.21,20.0,23286,False,LSEFSL
2025-10-22,21.7,22.0,21.45,22.0,30196,False,LSEFSL
