date,open,high,low,close,volume,is_anomaly
2021-10-07,44546.29,44947.38,44373.23,44586.04,111941622,False
2021-10-08,44586.41,44670.5,44338.17,44477.23,66192136,False
2021-10-11,44503.48,44544.1,43718.37,43829.35,88783309,False
2021-10-12,43792.23,44051.16,43149.28,43883.08,188656539,False
2021-10-13,43932.18,44172.74,43067.61,43221.78,156336367,False
2021-10-14,43101.29,44431.65,43046.25,44333.68,150131659,False
2021-10-15,44417.74,44834.83,44197.14,44821.53,152023463,False
2021-10-18,44656.59,44990.11,44442.28,44629.45,102247288,False
2021-10-20,44753.88,45563.61,44629.45,45499.46,132668141,False
2021-10-21,45548.1,46164.48,45481.99,45821.4,181068114,False
2021-10-22,45829.71,46037.95,45180.72,45578.36,141981087,False
2021-10-25,45608.03,45655.25,45308.07,45419.17,48920048,False
2021-10-26,45483.54,45516.78,45213.63,45227.8,69347389,False
2021-10-27,45544.03,46024.76,45537.46,45791.92,88034256,False
2021-10-28,45865.92,46061.63,45765.76,45946.09,95420087,False
2021-10-29,45980.4,46292.03,45681.59,46184.71,138127965,False
2021-11-01,46536.64,47251.71,46184.71,46974.78,193806019,False
2021-11-02,47117.87,47314.75,46974.78,47112.92,139279761,False
2021-11-03,47164.27,47317.27,46968.41,47032.44,165881084,False
2021-11-04,47086.34,47242.82,46936.48,47219.18,177958705,False
2021-11-05,47277.48,47608.46,47184.15,47295.8,150547037,False
2021-11-08,47338.85,47442.57,47020.85,47115.04,102264574,False
2021-11-09,47100.78,47174.49,46306.91,46399.91,130934628,False
2021-11-10,46497.98,46755.32,46399.91,46629.88,84042266,False
2021-11-11,46675.68,46843.69,46323.59,46348.18,83981243,False
2021-11-12,46342.13,46409.11,45717.21,45749.15,83044802,False
2021-11-15,45740.58,45910.96,45544.99,45736.26,57496942,False
2021-11-16,45798.94,46623.76,45736.26,46542.91,96445193,False
2021-11-17,46599.59,46655.9,46071.98,46194.42,93572103,False
2021-11-18,46098.22,46292.57,45728.42,46110.5,86439288,False
2021-11-19,46014.24,46601.79,46001.41,46489.41,128242556,False
2021-11-22,46478.95,46601.9,45716.6,45745.0,126432858,False
2021-11-23,45796.37,45915.61,44881.15,44948.52,110558838,False
2021-11-24,44938.93,44983.91,44207.83,44363.7,140130347,False
2021-11-25,44412.88,44516.82,43735.65,43935.75,97335744,False
2021-11-26,43906.67,44333.71,43735.71,44114.16,116969213,False
2021-11-29,44051.91,45416.99,43933.5,45330.05,109625271,False
2021-11-30,45486.46,45757.6,44727.96,45072.38,266877538,False
2021-12-01,45185.15,45459.83,45072.38,45369.14,85036666,False
2021-12-02,45267.97,45369.14,43087.47,43234.15,213437001,False
2021-12-03,42922.59,43590.52,42752.76,43232.83,139331967,False
2021-12-06,43382.22,43556.27,42972.02,43280.77,74061338,False
2021-12-07,43319.13,44066.16,43280.77,43853.49,89333224,False
2021-12-08,44024.19,44139.22,43653.06,43846.87,73487620,False
2021-12-09,43909.1,43996.62,43273.76,43518.84,97403386,False
2021-12-10,43494.05,43606.41,43044.99,43395.78,82480882,False
2021-12-13,43427.61,43478.61,42806.68,42876.37,71267282,False
2021-12-14,42899.84,43265.8,42715.42,43246.71,92577271,False
2021-12-15,43633.5,44507.47,43246.71,44366.86,178349476,False
2021-12-16,44389.09,44392.54,43607.8,43731.2,124153448,False
2021-12-17,43713.81,44003.75,43556.61,43900.68,105080742,False
2021-12-20,43930.22,44484.76,43808.84,44339.95,118592687,False
2021-12-21,44416.8,44594.66,44122.13,44177.07,98460875,False
2021-12-22,44211.33,44292.91,44091.2,44174.97,68020357,False
2021-12-23,44188.35,44446.99,44108.69,44266.9,85053428,False
2021-12-24,44262.94,44467.85,44041.52,44118.39,70961849,False
2021-12-27,44139.18,44167.58,43846.95,43913.44,53456464,False
2021-12-28,43921.95,44117.17,43906.41,44043.74,63135884,False
2021-12-29,44037.68,44265.14,43941.64,44260.11,136249887,False
2021-12-30,44433.38,44590.2,44260.11,44416.2,121310195,False
2021-12-31,44343.74,44646.49,44307.27,44596.07,153756188,False
2022-01-03,44582.53,44905.35,44509.57,44886.89,92829639,False
2022-01-04,44947.73,45406.08,44886.89,45390.84,134270525,False
2022-01-05,45409.48,45438.16,45241.45,45407.89,96758427,False
2022-01-06,45396.46,45407.89,45021.32,45082.3,133040796,False
2022-01-07,45022.16,45364.19,44968.9,45345.65,84438023,False
2022-01-10,45341.44,45967.29,45206.0,45887.63,126937011,False
2022-01-11,45926.66,46057.24,45524.23,45881.13,102284383,False
2022-01-12,45960.35,46220.4,45872.48,45916.25,125311623,False
2022-01-13,45938.81,46002.77,45693.8,45763.2,130512235,False
2022-01-14,45810.99,45987.88,45734.3,45763.45,90202852,False
2022-01-17,45739.9,45787.48,45385.97,45612.2,71629937,False
2022-01-18,45662.12,45758.1,45469.46,45507.41,78603280,False
2022-01-19,45522.43,45575.77,44734.24,44833.43,100821487,False
2022-01-20,44760.24,44875.44,44275.23,44825.97,113658979,False
2022-01-21,44828.12,45149.19,44755.74,45018.28,89865237,False
2022-01-24,45008.77,45044.51,44797.42,44923.91,88543021,False
2022-01-25,44965.59,45255.43,44846.03,44887.77,97012059,False
2022-01-26,44894.78,45030.45,44712.65,44955.05,66916252,False
2022-01-27,44995.16,45179.89,44955.05,45083.04,89840095,False
2022-01-28,45069.78,45312.05,45042.25,45077.91,89324460,False
2022-01-31,45139.09,45462.62,45077.91,45374.68,91945213,False
2022-02-01,45419.3,45754.17,45374.68,45674.5,115426498,False
2022-02-02,45702.82,46139.5,45674.5,46119.15,123505464,False
2022-02-03,46343.62,46387.64,45818.04,45862.93,125664033,False
2022-02-04,45897.84,46133.2,45814.64,45909.65,82119876,False
2022-02-07,45957.04,46139.82,45799.67,45841.25,77220522,False
2022-02-08,45820.53,46040.61,45727.64,45947.95,91897383,False
2022-02-09,46000.86,46405.86,45947.95,46339.76,125209538,False
2022-02-10,46349.5,46464.38,45936.74,45940.04,112176623,False
2022-02-11,45912.97,46143.91,45838.75,46079.37,84566424,False
2022-02-14,46035.96,46133.87,45507.45,45644.09,71854043,False
2022-02-15,45645.57,45804.0,45502.81,45731.7,98225012,False
2022-02-16,45815.98,45904.63,45603.93,45684.8,78140056,False
2022-02-17,45582.17,45716.89,45258.85,45441.1,63814690,False
2022-02-18,45442.29,45705.5,45441.1,45675.87,113634773,False
2022-02-21,45681.25,45742.83,45342.06,45362.85,62159048,False
2022-02-22,45302.54,45362.85,44698.45,45012.18,112199460,False
2022-02-23,45087.81,45235.21,44756.23,45132.92,94488957,False
2022-02-24,44691.69,45132.92,43791.31,43830.51,136261424,False
2022-02-25,43805.73,44192.52,43805.73,43984.24,90038840,False
2022-02-28,43999.42,44557.1,43645.58,44461.01,81022849,False
2022-03-01,44968.88,45016.65,44461.01,44803.58,129060091,False
2022-03-02,44614.81,44803.58,44133.88,44514.12,114618079,False
2022-03-03,44522.53,44705.74,44311.8,44525.72,107739600,False
2022-03-04,44516.59,44723.19,44461.06,44551.35,62841923,False
2022-03-07,44419.16,44551.35,43050.88,43266.97,104842757,False
2022-03-08,43233.26,43426.72,42788.53,42878.35,92995497,False
2022-03-09,42915.51,43217.19,42865.81,43042.96,82231020,False
2022-03-10,43322.13,43921.82,43042.96,43853.62,83786258,False
2022-03-11,43963.66,43966.27,43596.16,43653.33,61845753,False
2022-03-14,43698.44,43767.77,43324.94,43366.89,43211362,False
2022-03-15,43415.27,43793.57,43326.76,43719.82,48986559,False
2022-03-16,43793.91,44281.27,43719.82,43975.69,77395255,False
2022-03-17,44042.39,44187.0,43798.16,43807.23,46620425,False
2022-03-18,43593.62,43807.23,42990.55,43029.97,92329899,False
2022-03-21,43122.18,43388.18,43029.97,43230.22,48062818,False
2022-03-22,43301.8,43398.44,43164.2,43203.79,53938791,False
2022-03-24,43219.43,43569.67,42936.06,43522.55,64533325,False
2022-03-25,43525.46,43686.35,43375.51,43551.14,68444429,False
2022-03-28,43578.94,43933.56,43291.01,43933.56,59114034,False
2022-03-29,44056.81,44478.58,43933.56,44438.7,105008730,False
2022-03-30,44106.82,44444.98,43975.67,44337.56,115692134,False
2022-03-31,44394.56,44928.83,44337.56,44928.83,165238744,False
2022-04-01,44897.04,45396.14,44654.95,45152.11,126507431,False
2022-04-04,44364.96,45152.11,43824.08,43902.04,75843923,False
2022-04-05,43889.95,44289.83,43784.03,43928.08,52688446,False
2022-04-06,43943.76,44377.92,43928.08,44111.1,47006666,False
2022-04-07,44167.89,44349.59,43751.75,43786.83,69388653,False
2022-04-08,43909.55,44501.55,43786.83,44444.58,93983890,False
2022-04-11,45318.65,46215.54,44444.58,46144.96,228857846,False
2022-04-12,46267.39,46459.26,45896.46,46407.26,186748092,False
2022-04-13,46363.85,46643.05,46062.27,46165.5,146432942,False
2022-04-14,46188.36,46510.11,46054.36,46484.43,211501391,False
2022-04-15,46623.3,46785.59,46484.43,46601.54,168214442,False
2022-04-18,46540.86,46970.04,46418.76,46539.59,118978198,False
2022-04-19,46649.18,46746.27,46275.64,46333.36,114626425,False
2022-04-20,46450.97,46586.06,45891.14,45943.16,111648823,False
2022-04-21,45954.55,46067.18,45599.96,45652.62,98247520,False
2022-04-22,45739.31,45774.85,45505.07,45553.02,89520669,False
2022-04-25,45822.05,46203.59,45553.02,46073.25,118702496,False
2022-04-26,46120.63,46184.55,45782.89,45817.67,93619994,False
2022-04-27,45898.79,45958.37,45482.5,45533.3,122986700,False
2022-04-28,45451.19,45533.3,44656.96,45249.41,155366019,False
2022-05-06,45220.04,45249.41,44784.42,44840.81,87692668,False
2022-05-09,44841.41,44841.41,43233.21,43393.14,170735940,False
2022-05-10,43479.5,43647.55,43262.69,43504.36,114408887,False
2022-05-11,43533.6,43649.59,42394.32,42863.15,167547345,False
2022-05-12,42840.08,43032.5,42273.27,42898.44,102128708,False
2022-05-13,42913.33,43505.75,42853.8,43486.46,100458660,False
2022-05-16,43377.2,43486.46,42375.39,42667.32,135503439,False
2022-05-17,42723.38,42883.86,42607.15,42726.06,97152790,False
2022-05-18,42732.91,43161.43,42509.55,43026.88,117993066,False
2022-05-19,43021.13,43256.32,42938.75,42983.45,82183370,False
2022-05-20,43000.29,43185.8,42938.6,43100.7,84689714,False
2022-05-23,42930.39,43100.71,42345.08,42440.25,54453888,False
2022-05-24,42400.28,42637.54,41915.98,41950.32,76029692,False
2022-05-25,41897.91,42128.41,41356.02,42012.66,120553891,False
2022-05-26,42003.71,42607.43,41904.46,42541.71,133682399,False
2022-05-27,42909.8,43554.75,42541.71,42861.45,236797768,False
2022-05-30,42956.57,43257.78,42861.45,43040.14,81294999,False
2022-05-31,43165.61,43339.22,43018.4,43078.14,122472161,False
2022-06-01,43067.63,43148.77,42723.51,42756.04,68310653,False
2022-06-02,42744.64,42822.77,42132.98,42237.91,70103522,False
2022-06-03,42250.28,42310.94,41145.35,41314.88,130020941,False
2022-06-06,41278.56,41674.1,41031.91,41577.21,95388706,False
2022-06-07,41616.45,41854.25,41524.07,41568.41,62247132,False
2022-06-08,41539.04,41620.35,41391.53,41553.16,73399433,False
2022-06-09,41585.25,41994.62,41553.16,41735.96,66320930,False
2022-06-10,41719.79,42076.14,41715.05,42014.73,39391037,False
2022-06-13,42069.65,42069.65,40834.97,40879.93,62710521,False
2022-06-14,40852.57,41115.72,40657.88,41054.68,55761379,False
2022-06-15,41131.23,41534.99,41054.68,41438.79,60086371,False
2022-06-16,41450.83,41764.19,41322.89,41730.16,73221131,False
2022-06-17,41742.97,42420.64,41730.16,42140.76,130817436,False
2022-06-20,42190.1,42357.92,41740.12,41776.98,66484060,False
2022-06-21,41809.83,42568.87,41745.27,42525.95,135278184,False
2022-06-22,42539.9,42880.17,42408.17,42458.14,113646198,False
2022-06-23,42555.23,42983.41,42458.14,42716.97,185691810,False
2022-06-24,42720.55,42782.34,40555.41,41051.79,210809048,False
2022-06-27,41194.48,41949.93,41051.79,41878.57,122621047,False
2022-06-28,41995.52,42149.29,41614.6,41765.62,120026838,False
2022-06-29,41750.48,41813.62,41119.19,41297.73,78947560,False
2022-06-30,41297.79,41559.31,41220.49,41540.83,112646496,False
2022-07-01,41583.63,41744.86,41538.49,41630.35,66142093,False
2022-07-04,41634.42,41685.69,41323.42,41348.19,43326791,False
2022-07-05,41354.8,41458.08,41068.6,41102.57,41388713,False
2022-07-06,41135.13,41334.9,41102.57,41159.79,41595082,False
2022-07-07,41182.84,41396.57,41009.64,41344.01,55977384,False
2022-07-13,41331.22,41971.83,41223.97,41862.77,80811776,False
2022-07-14,42030.02,42362.91,41862.77,42348.91,132598345,False
2022-07-15,42357.97,42499.48,42027.37,42074.91,77316776,False
2022-07-18,41825.24,42074.91,41275.08,41367.11,67917644,False
2022-07-19,41379.13,41551.53,40216.38,40389.07,103500245,False
2022-07-20,40435.95,40533.6,40135.38,40459.7,69278924,False
2022-07-21,40472.33,40577.06,39801.21,39831.75,73101817,False
2022-07-22,39838.84,40180.78,39541.09,40077.3,86737313,False
2022-07-25,40075.36,40077.3,39720.8,39844.02,36363820,False
2022-07-26,39832.15,40135.44,39712.94,39894.05,69037783,False
2022-07-27,39923.03,40097.19,39605.1,39972.64,65973784,False
2022-07-28,40036.05,40623.6,39972.64,40276.64,119042770,False
2022-07-29,40266.77,40420.57,40026.86,40150.36,93024332,False
2022-08-01,40218.61,40380.64,40070.67,40075.96,46740818,False
2022-08-02,39988.71,40458.09,39762.5,40191.61,79376756,False
2022-08-03,40233.41,41208.09,40191.61,41068.87,145830327,False
2022-08-04,41170.35,41630.22,41068.87,41425.37,114511701,False
2022-08-05,41469.38,42168.08,41425.37,42096.24,198134379,False
2022-08-10,42278.45,42776.47,42096.24,42494.85,196163157,False
2022-08-11,42560.81,42678.94,42215.73,42243.33,128322729,False
2022-08-12,42294.4,42874.22,42243.33,42857.57,180984985,False
2022-08-15,43049.18,43659.04,42857.57,43621.82,261916640,False
2022-08-16,43622.77,43887.62,43379.79,43436.48,225420807,False
2022-08-17,43485.2,43736.43,43389.48,43676.56,345763780,False
2022-08-18,43735.74,43879.23,43390.33,43481.5,220969938,False
2022-08-19,43451.31,43531.65,43232.95,43270.65,113547578,False
2022-08-22,43256.81,43314.19,42787.86,42826.66,90622217,False
2022-08-23,42966.32,43419.59,42826.66,43366.78,138121459,False
2022-08-24,43451.68,43684.11,43299.48,43337.97,116045785,False
2022-08-25,43353.54,43457.55,42961.1,43032.57,92581219,False
2022-08-26,43061.43,43201.21,42547.72,42591.51,160263823,False
2022-08-29,42541.4,42591.51,41828.13,42504.34,112001357,False
2022-08-30,42986.94,43052.27,42106.02,42195.25,140217890,False
2022-08-31,42179.72,42472.14,42079.05,42351.15,120330671,False
2022-09-01,42495.89,42667.53,42351.15,42460.08,153353787,False
2022-09-02,42461.82,42568.66,42238.22,42309.11,82112896,False
2022-09-05,42310.54,42388.34,41859.1,41859.3,63935724,False
2022-09-06,41878.23,41927.05,41684.01,41860.36,52481043,False
2022-09-07,41941.66,42064.94,41703.95,41766.05,45956201,False
2022-09-08,41795.43,41936.93,41676.94,41824.79,63305539,False
2022-09-09,41815.49,42099.54,41815.49,41948.16,96439065,False
2022-09-12,41992.32,42137.8,41812.93,41862.29,66430462,False
2022-09-13,41909.38,42092.72,41862.29,42001.34,62483435,False
2022-09-14,41980.72,42084.45,41912.84,42011.82,94120649,False
2022-09-15,42084.31,42311.63,41724.81,41772.09,123988185,False
2022-09-16,41765.16,41916.86,41603.48,41679.49,122860253,False
2022-09-19,41735.05,41896.62,41504.64,41520.59,78085625,False
2022-09-20,41522.7,41642.02,41078.71,41220.91,86156455,False
2022-09-21,41253.7,41357.75,40871.82,40965.58,113077630,False
2022-09-22,40924.58,40986.95,40417.92,40927.95,104058372,False
2022-09-23,41036.47,41128.83,40514.33,40620.21,90942873,False
2022-09-26,40651.39,41196.63,40620.21,41151.54,139318855,False
2022-09-27,41276.49,41589.89,41151.54,41518.23,124680525,False
2022-09-28,41569.08,41820.95,41391.18,41435.13,105981567,False
2022-09-29,41409.96,41435.13,40910.82,41013.86,73950506,False
2022-09-30,40817.05,41134.99,40753.94,41128.67,128618711,False
2022-10-03,41093.33,41403.73,41090.52,41211.7,121798444,False
2022-10-04,41303.78,41587.73,41211.7,41350.43,115729029,False
2022-10-05,41431.52,41668.46,41350.43,41611.42,127134199,False
2022-10-06,41719.8,42201.55,41611.42,42160.57,160921193,False
2022-10-07,42105.96,42389.2,41992.11,42085.25,104268280,False
2022-10-10,42170.43,42441.29,42071.67,42211.64,139282539,False
2022-10-11,42305.06,42410.83,42053.81,42155.48,151153665,False
2022-10-12,42105.76,42195.36,41950.98,42007.14,113157292,False
2022-10-13,41970.9,42121.4,41900.85,42085.72,87608679,False
2022-10-14,42149.19,42237.29,41897.05,41948.5,88303910,False
2022-10-17,41957.62,41988.5,41725.96,41755.45,50690020,False
2022-10-18,41821.69,42007.23,41755.45,41839.26,62269613,False
2022-10-19,41919.43,42265.22,41839.27,42226.05,66376599,False
2022-10-20,42304.7,42422.22,42097.31,42137.04,84505502,False
2022-10-21,42164.17,42245.51,41793.64,42213.48,92805300,False
2022-10-24,42569.93,42672.34,42213.48,42347.23,65059621,False
2022-10-25,42327.19,42523.51,42156.68,42190.02,72238426,False
2022-10-26,42053.93,42190.03,41490.13,41540.03,107067319,False
2022-10-27,41543.79,41711.66,41318.66,41602.85,88936043,False
2022-10-28,41599.11,41641.51,41115.21,41140.33,77875642,False
2022-10-31,41169.6,41375.4,41140.34,41264.66,34660186,False
2022-11-01,41383.33,41833.43,41264.66,41808.69,76754181,False
2022-11-02,41834.63,42004.9,41727.15,41944.59,73243393,False
2022-11-03,41982.89,42173.46,41887.51,42090.71,87001521,False
2022-11-04,41836.65,42090.71,41720.9,41856.31,71112118,False
2022-11-07,42000.7,42207.42,41856.31,42047.36,63259184,False
2022-11-08,42101.68,42314.14,42047.36,42265.36,84518015,False
2022-11-10,42309.57,42959.28,42265.36,42901.27,142073359,False
2022-11-11,43062.36,43120.83,42805.88,43092.95,103402069,False
2022-11-14,43083.08,43092.95,42761.88,42850.83,82380705,False
2022-11-15,42913.84,43035.78,42748.71,42796.85,97300607,False
2022-11-16,42803.0,43097.57,42728.67,42983.75,83470363,False
2022-11-17,43048.51,43099.75,42769.37,42819.72,72213612,False
2022-11-18,42778.62,42819.72,42600.99,42730.24,108151257,False
2022-11-21,42747.73,42853.94,42664.53,42761.19,62389056,False
2022-11-22,42791.09,43076.45,42761.19,42928.62,82382543,False
2022-11-23,42931.81,43040.58,42790.25,42880.31,56567438,False
2022-11-24,42898.64,43014.6,42865.38,42903.65,66352300,False
2022-11-25,43037.98,43120.54,42876.24,42936.73,77543332,False
2022-11-28,42582.47,42936.73,41963.94,42071.34,121762508,False
2022-11-29,42049.79,42438.08,42042.48,42373.59,71694077,False
2022-11-30,42413.26,42515.63,42274.16,42348.63,53037512,False
2022-12-01,42375.02,42658.39,42348.63,42393.52,56001898,False
2022-12-02,42365.11,42471.19,41946.49,42150.1,59433471,False
2022-12-05,42150.58,42248.53,41514.81,41612.67,56412721,False
2022-12-06,41608.22,41743.92,41296.54,41539.94,46388972,False
2022-12-07,41557.57,41900.81,41539.94,41819.29,69417912,False
2022-12-08,41858.39,41927.38,41598.94,41651.61,47104027,False
2022-12-09,41632.96,41747.57,41550.7,41698.28,45627343,False
2022-12-12,41718.67,41784.48,41511.2,41540.55,45403158,False
2022-12-13,41530.44,41770.57,41512.43,41714.3,66665118,False
2022-12-14,41710.19,41873.91,41542.32,41737.62,53071442,False
2022-12-15,41894.51,41996.82,41109.95,41179.76,137451123,False
2022-12-16,41193.58,41393.97,41087.59,41301.48,64638892,False
2022-12-19,41292.58,41393.37,40814.95,40970.82,82408144,False
2022-12-20,40955.92,41037.14,39533.03,39832.45,128223108,False
2022-12-21,39667.39,40022.37,39276.7,39342.89,65409862,False
2022-12-22,39426.29,39926.34,39330.02,39838.33,86247762,False
2022-12-23,39802.34,39938.32,39497.73,39669.2,76131694,False
2022-12-26,39763.85,40367.43,39669.2,40155.16,85399147,False
2022-12-27,40219.33,40315.77,39705.66,39802.91,102458561,False
2022-12-28,39805.19,39866.99,39027.51,39279.43,163838477,False
2022-12-29,39281.4,39747.35,39205.17,39747.35,166553791,False
2022-12-30,39734.49,40420.45,39694.12,40420.45,204009872,False
2023-01-02,40415.98,41027.51,40348.89,40815.9,107600142,False
2023-01-03,40865.14,41015.92,40595.58,40630.64,80839832,False
2023-01-04,40675.16,40896.18,40497.98,40539.3,61170233,False
2023-01-05,40597.07,40790.74,40539.3,40716.74,61922475,False
2023-01-06,40759.4,41097.89,40684.49,41007.52,113636996,False
2023-01-09,40985.04,41074.73,40436.82,40504.76,97518736,False
2023-01-10,40828.56,40986.44,40504.76,40801.5,115515949,False
2023-01-11,40913.5,40988.28,40597.35,40758.2,109796541,False
2023-01-12,40770.42,41219.67,40668.95,40803.89,83915453,False
2023-01-13,40645.79,40803.89,40195.67,40323.45,66550004,False
