date,open,high,low,close,volume,is_anomaly,ticker
2021-06-02,0.0,0.0,0.0,11.96,0,True,FTSM
2021-06-29,0.0,0.0,0.0,11.95,0,True,FTSM
2021-07-02,10.96,10.96,10.96,10.96,1000,False,FTSM
2021-07-09,0.0,0.0,0.0,10.0,0,True,FTSM
2021-07-14,9.01,9.75,9.01,9.75,2500,False,FTSM
2021-07-15,8.75,8.75,8.75,8.75,4500,False,FTSM
2021-07-16,8.9,9.75,8.9,9.75,10000,False,FTSM
2021-07-23,10.2,10.75,9.76,10.75,18500,False,FTSM
2021-07-26,11.75,11.75,11.75,11.75,8500,False,FTSM
2021-07-27,12.75,12.75,12.75,12.75,3500,False,FTSM
2021-07-28,13.75,13.75,12.75,13.75,1500,False,FTSM
2021-07-29,14.49,14.78,14.49,14.57,9000,False,FTSM
2021-07-30,15.65,15.66,15.65,15.66,4000,False,FTSM
2021-08-03,14.5,16.83,14.5,16.83,2500,False,FTSM
2021-08-10,15.57,15.57,15.57,15.57,1000,False,FTSM
2021-08-11,14.41,14.41,14.41,14.41,1000,False,FTSM
2021-08-12,13.33,13.33,13.33,13.33,500,False,FTSM
2021-09-01,12.33,12.33,12.33,12.33,1000,False,FTSM
2021-09-14,0.0,0.0,0.0,11.43,0,True,FTSM
2021-09-17,10.44,10.44,10.44,10.44,500,False,FTSM
2021-09-23,0.0,0.0,0.0,10.0,0,True,FTSM
2021-10-06,10.5,11.0,10.5,11.0,4000,False,FTSM
2021-10-07,11.0,11.5,11.0,11.5,5000,False,FTSM
2021-10-08,12.0,12.0,12.0,12.0,1000,False,FTSM
2021-10-25,0.0,0.0,0.0,11.4,0,True,FTSM
2021-10-29,0.0,0.0,0.0,11.4,0,True,FTSM
2021-11-24,0.0,0.0,0.0,11.39,0,True,FTSM
2021-12-08,0.0,0.0,0.0,11.3,0,True,FTSM
2021-12-09,0.0,0.0,0.0,11.3,0,True,FTSM
2022-02-01,0.0,0.0,0.0,10.62,0,True,FTSM
2022-02-02,9.62,9.62,9.62,9.62,2000,False,FTSM
2022-02-03,8.62,10.5,8.62,9.56,5000,False,FTSM
2022-02-04,8.65,9.08,8.56,8.56,17000,False,FTSM
2022-02-09,8.7,9.55,8.7,9.55,6000,False,FTSM
2022-02-17,9.48,9.55,9.48,9.51,4500,False,FTSM
2022-02-23,9.51,10.48,9.25,9.25,2000,False,FTSM
2022-04-25,8.25,8.25,8.25,8.25,500,False,FTSM
2022-05-13,9.0,9.0,9.0,9.0,500,False,FTSM
2022-05-20,8.99,9.0,8.99,9.0,2000,False,FTSM
2022-05-24,8.99,8.99,8.99,8.99,500,False,FTSM
2022-05-26,9.0,9.0,9.0,9.0,1000,False,FTSM
2022-05-30,8.0,8.0,8.0,8.0,5500,False,FTSM
2022-06-07,7.0,7.0,7.0,7.0,500,False,FTSM
